"","X","Y","G","head","foot.l","foot.r","pen","free.k","set.p","corner","fast.break","Xg","Yg"
"1767",18.7,26.8,0,0,0,1,0,0,0,0,0,0.104166666666667,0.328947368421053
"2215",14.1,75.2,0,0,0,1,0,0,0,0,0,0.833333333333334,0.665789473684211
"3988",9.90000000000001,46.9,0,1,0,0,0,0,0,1,0,0.125,0.15
"1450",8.7,72.4,0,0,1,0,0,0,0,0,0,0.135416666666666,0.805263157894737
"4043",21.6,34.2,0,0,1,0,0,0,0,0,0,0.229166666666666,0.65
"2202",15.9,65.6,0,0,0,1,0,0,0,0,0,0.708333333333333,0.1
"2981",12.7,33.2,0,0,0,1,0,0,0,0,0,0.270833333333333,0.0157894736842105
"865",10.6,40.6,0,1,0,0,0,0,0,1,0,0.46875,0.881578947368421
"2903",10,51,1,0,1,0,0,0,0,0,0,0.958333333333333,0.731578947368421
"1473",38.2,61.5,0,0,0,1,0,0,0,0,0,0.0729166666666663,0.515789473684211
"776",27.4,60.9,0,0,0,1,0,0,0,0,0,0.666666666666667,0.215789473684211
"3078",7.40000000000001,50.5,0,0,1,0,0,0,0,1,0,0.53125,0.0657894736842105
"1383",19.7,48.8,0,0,0,1,0,0,0,0,0,0.458333333333333,0.315789473684211
"679",19.2,33.1,0,0,1,0,0,0,0,0,0,0.802083333333333,0.0342105263157895
"26",12.7,34,1,0,0,1,0,0,0,0,0,0.916666666666667,0.0657894736842105
"1807",6.3,57.7,0,0,1,0,0,0,0,0,0,0.46875,0.35
"2258",13,60.2,0,0,0,1,0,0,0,0,0,0.125,0.134210526315789
"2854",24.9,73,0,0,0,1,0,1,0,0,0,0.291666666666667,0.265789473684211
"1955",17.2,62.5,0,0,0,1,0,0,0,0,0,0.729166666666667,0.05
"1170",24,35,0,0,0,1,0,0,0,0,0,0.104166666666667,0.0342105263157895
"2849",13.4,50.9,0,0,0,1,0,0,0,0,0,0.78125,0.115789473684211
"1380",15.4,33.1,1,0,0,1,0,0,0,0,0,0.916666666666667,0.2
"2645",3.8,59.8,0,0,0,1,0,0,0,1,0,0.770833333333334,0.334210526315789
"2455",24.9,40.1,0,0,1,0,0,0,0,1,0,0.385416666666666,0.534210526315789
"4101",5.59999999999999,45.4,1,0,0,1,0,0,0,0,0,0.239583333333333,0.05
"2758",9.8,50.9,1,0,0,1,0,0,0,0,0,0.708333333333333,0.85
"27",6.5,52.4,1,1,0,0,0,0,0,1,0,0.28125,0.0342105263157895
"1436",8.09999999999999,56,0,1,0,0,0,0,0,0,0,0.166666666666666,0.86578947368421
"451",7,43.1,1,0,0,1,0,0,0,0,0,0.34375,0.315789473684211
"96",25.2,35,0,0,0,1,0,0,0,0,0,0.385416666666666,0.465789473684211
"2782",8.40000000000001,44.2,1,0,0,1,0,0,0,0,0,0.604166666666667,0.334210526315789
"998",21.8,76.5,1,0,0,1,0,1,0,0,0,0.895833333333333,0.134210526315789
"3282",7.09999999999999,44.5,0,1,0,0,0,0,0,0,0,0.427083333333333,0.365789473684211
"1746",5.40000000000001,48.9,1,1,0,0,0,0,0,1,0,0.8125,0.4
"2617",14.3,45.6,0,0,1,0,0,0,0,0,0,0.479166666666666,0.547368421052632
"3975",6.3,42.1,1,0,0,1,0,0,0,0,0,0.0520833333333334,0.0657894736842105
"3858",20.8,72.6,0,0,0,1,0,0,0,0,0,0.1875,0.215789473684211
"2297",11.2,49.9,1,0,0,1,0,0,0,0,0,0.0833333333333331,0.4
"3190",23.5,39.8,1,0,1,0,0,0,0,1,0,0.114583333333333,0.234210526315789
"2603",1.7,50.1,1,0,1,0,0,0,0,0,0,0.572916666666667,0.0157894736842105
"2353",4,61.2,1,0,1,0,0,0,0,0,0,0.708333333333333,0.3
"771",4.40000000000001,47.8,1,0,1,0,0,0,0,1,0,0.260416666666667,0.7
"337",3.90000000000001,58.7,1,0,1,0,0,0,0,0,0,0.260416666666667,0.15
"2615",12.8,65.4,0,0,0,1,0,0,0,0,0,0.677083333333334,0.0342105263157895
"1663",11.8,56,0,0,0,1,0,0,0,0,0,0.333333333333333,0.115789473684211
"340",11.5,50,1,0,0,1,1,0,0,0,0,0.177083333333333,0.831578947368421
"3376",14.8,34.4,1,0,1,0,0,0,0,0,0,0.927083333333334,0.55
"2200",23.4,43,0,0,1,0,0,0,0,0,0,0.854166666666667,0.7
"1895",19.3,24.7,0,0,0,1,0,0,0,0,0,0.0937499999999999,0.15
"169",21,69.7,0,0,0,1,0,0,0,1,0,0.15625,0.15
"713",19.7,69.3,0,0,0,1,0,0,1,0,0,0.125,0.0157894736842105
"2514",8.90000000000001,55.8,0,1,0,0,0,0,0,0,0,0.5625,0.815789473684211
"46",32.9,45,0,0,0,1,0,0,0,0,0,0.854166666666667,0.7
"295",8.5,50.1,1,1,0,0,0,0,0,0,0,0.197916666666667,0.1
"642",28,42.5,0,0,1,0,0,0,0,0,0,0.833333333333334,0.565789473684211
"1719",8.09999999999999,49.9,0,0,0,1,0,0,0,0,0,0.395833333333333,0.0342105263157895
"570",15.7,33.4,0,0,1,0,0,0,0,0,0,0.145833333333333,0.0342105263157895
"1820",12,39.4,0,0,0,1,0,0,0,0,0,0.458333333333333,0.234210526315789
"2264",24.1,32.7,0,0,0,1,0,0,0,0,0,0.614583333333334,0.165789473684211
"3142",11.2,53.6,0,1,0,0,0,0,0,0,0,0.65625,0.315789473684211
"2558",23.1,42.7,0,0,0,1,0,0,0,0,0,0.791666666666667,0.05
"4160",24,38.8,0,0,1,0,0,1,0,0,0,0.854166666666667,0.7
"395",11.5,50,0,0,0,1,1,0,0,0,0,0.28125,0.05
"1980",25.8,31.4,0,0,0,1,0,0,0,0,0,0.135416666666666,0.881578947368421
"3559",11.5,50,1,0,0,1,1,0,0,0,0,0.25,0.05
"429",28.5,44.7,0,0,1,0,0,0,0,0,0,0.6875,0.931578947368421
"4092",11.2,57.4,0,0,0,1,0,0,0,0,0,0.447916666666667,0.0842105263157895
"2007",4.7,55.7,1,1,0,0,0,0,0,1,0,0.135416666666666,0.3
"365",10.1,42.3,0,0,0,1,0,0,0,0,0,0.21875,0.0342105263157895
"3666",14,42.5,0,0,1,0,0,0,0,0,0,0.479166666666666,0.1
"2056",25.3,32.3,0,0,1,0,0,1,0,0,0,0.0729166666666663,0.234210526315789
"1188",18.4,71.2,0,0,0,1,0,0,0,0,0,0.708333333333333,0.665789473684211
"3931",10,63.6,0,0,0,1,0,0,0,0,0,0.229166666666666,0.0342105263157895
"440",18.1,74.4,1,0,1,0,0,0,0,0,0,0.635416666666666,0.0342105263157895
"960",11,43.5,1,0,0,1,0,0,0,0,0,0.885416666666667,0.134210526315789
"1534",6.8,47,1,0,0,1,0,0,1,0,0,0.395833333333333,0.4
"1757",6.3,36.6,0,1,0,0,0,0,0,0,0,0.572916666666667,0.91578947368421
"1413",24,67.7,1,0,0,1,0,0,0,0,0,0.0624999999999994,0.2
"2947",15.1,35.6,0,0,0,1,0,0,0,0,0,0.729166666666667,0.05
"493",7.40000000000001,56.7,0,1,0,0,0,0,0,0,0,0.28125,0.9
"2826",13.1,34.6,0,0,1,0,0,0,0,0,0,0.59375,0.439473684210526
"3123",30.5,92.3,1,0,1,0,0,0,0,0,0,0.0624999999999994,0.2
"3602",7.5,44.1,0,1,0,0,0,0,1,0,0,0.395833333333333,0.55
"1111",23.8,21.1,1,0,1,0,0,1,0,0,0,0.145833333333333,0.334210526315789
"3253",23.8,22.6,0,0,1,0,0,1,0,0,0,0.0312499999999997,0.0842105263157895
"4112",5.8,32.2,0,0,0,1,0,0,0,0,0,0.208333333333333,0.284210526315789
"1112",8.8,47.2,1,0,0,1,0,0,0,0,0,0.0624999999999994,0.931578947368421
"3172",8.5,60.1,0,0,1,0,0,0,0,0,0,0.71875,0.1
"1081",20.5,61.3,0,0,0,1,0,0,0,0,0,0.385416666666666,0.184210526315789
"2132",12.8,66.7,0,0,1,0,0,0,0,0,0,0.0937499999999999,0.1
"3483",7.40000000000001,51.3,1,0,0,1,0,0,0,0,0,0.90625,0.0342105263157895
"3885",30.1,42.3,0,0,0,1,0,0,0,0,0,0.385416666666666,0.265789473684211
"3503",14.5,49.7,0,0,1,0,0,0,0,0,0,0.635416666666666,0.35
"3074",25.1,35.3,0,0,0,1,0,0,0,0,0,0.5,0.0842105263157895
"223",14.4,75.8,0,0,1,0,0,0,0,0,0,0.5,0.15
"394",27.7,57.9,0,0,1,0,0,1,0,0,0,0.854166666666667,0.465789473684211
"3055",26.6,62.4,0,0,1,0,0,0,0,0,0,0.8125,0.284210526315789
"3754",13.5,59.8,0,1,0,0,0,0,0,0,0,0.1875,0.218421052631579
"748",5.5,59.4,0,0,1,0,0,0,0,0,0,0.885416666666667,0.1
"2232",4.40000000000001,39.8,1,0,1,0,0,0,0,0,0,0.96875,0.0842105263157895
"3910",7.2,54,0,0,0,1,0,0,1,0,0,0.59375,0.284210526315789
"3416",11.9,69.7,1,0,0,1,0,0,0,0,0,0.0208333333333329,0.815789473684211
"3175",3.59999999999999,66.4,0,0,0,1,0,0,0,0,0,0.666666666666667,0.4
"2029",3.40000000000001,56,0,1,0,0,0,0,1,0,0,0.416666666666667,0.215789473684211
"1275",10,36.6,1,1,0,0,0,0,0,0,0,0.927083333333334,0.4
"1697",13.3,38,1,0,1,0,0,0,0,0,0,0.0416666666666665,0.05
"2531",6.90000000000001,47.2,0,1,0,0,0,0,0,0,0,0.395833333333333,0.384210526315789
"3724",14.2,54.8,0,1,0,0,0,0,0,0,0,0.229166666666666,0.534210526315789
"620",6.09999999999999,59.1,1,0,1,0,0,0,0,0,0,0.572916666666667,0.3
"128",8.8,67,1,0,0,1,0,0,0,0,0,0.0416666666666665,0.134210526315789
"4164",14.4,30.1,0,0,0,1,0,0,0,0,0,0.114583333333333,0.05
"4033",15.5,68.6,0,0,0,1,0,0,0,0,0,0.947916666666667,0.147368421052632
"3401",27.9,30.7,0,0,0,1,0,0,0,0,0,0.541666666666667,0.86578947368421
"1814",2.2,51.3,1,0,0,1,0,0,0,0,0,0.364583333333334,0.45
"1088",12,53.8,0,0,0,1,0,0,0,0,0,0.354166666666667,0.184210526315789
"3462",5.90000000000001,45.6,1,0,1,0,0,0,0,1,0,0.677083333333334,0.35
"1510",20.4,37.8,1,0,0,1,0,0,0,0,0,0.479166666666666,0.115789473684211
"151",8.09999999999999,63.6,0,0,0,1,0,0,0,0,0,0.21875,0.0842105263157895
"812",10.3,59.3,0,0,1,0,0,0,0,0,0,0.520833333333334,0.2
"2277",9.09999999999999,31.8,0,0,0,1,0,0,0,0,0,0.416666666666667,0.565789473684211
"2409",8.40000000000001,53.8,0,0,0,1,0,0,0,0,0,0.572916666666667,0.2
"3623",5.40000000000001,48.3,1,1,0,0,0,0,0,1,0,0.572916666666667,0.484210526315789
"1321",21.3,41.7,0,0,0,1,0,0,0,0,0,0.708333333333333,0.0157894736842105
"251",14.4,38.7,0,0,1,0,0,0,0,0,0,0.385416666666666,0.681578947368421
"1187",11.1,47.4,0,0,0,1,0,0,0,0,0,0.364583333333334,0.7
"4003",13.8,53.4,0,1,0,0,0,0,0,0,0,0.5,0.86578947368421
"1074",9,57.9,0,1,0,0,0,0,1,0,0,0.5,0.0657894736842105
"1474",24.2,34.2,0,0,0,1,0,0,0,0,0,0.1875,0.665789473684211
"633",8.5,53.4,0,0,0,1,0,0,0,0,0,0.239583333333333,0.0342105263157895
"1552",7.2,71.4,0,0,0,1,0,0,0,0,0,0.427083333333333,0.165789473684211
"4025",6.59999999999999,57.2,1,0,0,1,0,0,0,1,0,0.197916666666667,0.365789473684211
"2919",7.09999999999999,37.5,1,0,0,1,0,0,0,0,0,0.447916666666667,0.45
"956",19.9,65.6,0,0,0,1,0,0,0,0,0,0.1875,0.565789473684211
"3287",8.90000000000001,46.3,1,1,0,0,0,0,0,0,0,0.4375,0.25
"4098",8.09999999999999,39.5,1,0,1,0,0,0,0,0,0,0.875,0.8
"1745",8.3,42.1,1,0,0,1,0,0,0,0,0,0.947916666666667,0.365789473684211
"3545",25.5,72.1,0,0,0,1,0,0,0,0,0,0.239583333333333,0.515789473684211
"3294",12.2,61.8,1,0,1,0,0,0,0,0,0,0.489583333333333,0.184210526315789
"1797",19,75.2,0,0,0,1,0,0,0,0,0,0.135416666666666,0.91578947368421
"1902",5.2,47.5,1,0,0,1,0,0,1,0,0,0.0729166666666663,0.35
"760",5.7,57.1,1,0,0,1,0,0,0,0,0,0.729166666666667,0.05
"375",3.40000000000001,61.8,0,1,0,0,0,0,0,0,0,0.916666666666667,0.584210526315789
"506",11.2,63.3,0,0,0,1,0,0,0,0,0,0.614583333333334,0.75
"2867",5.2,58.8,0,0,0,1,0,0,0,1,0,0.770833333333334,0.184210526315789
"4079",12.6,61.5,1,0,0,1,0,0,0,0,1,0.208333333333333,0.365789473684211
"697",5.8,60.3,0,0,0,1,0,0,0,0,0,0.65625,0.2
"759",6.09999999999999,53.4,1,1,0,0,0,0,0,1,0,0.302083333333333,0.815789473684211
"2110",13.5,47,0,0,1,0,0,0,0,0,1,0.625,0.0842105263157895
"17",26.7,68,0,0,0,1,0,1,0,0,0,0.604166666666667,0.0842105263157895
"495",3.3,54.2,1,0,0,1,0,0,0,0,0,0.958333333333333,0.931578947368421
"138",9.90000000000001,48.5,0,1,0,0,0,0,0,1,0,0.40625,0.35
"2899",23,68.1,0,0,0,1,0,0,0,0,0,0.177083333333333,0.165789473684211
"753",24.4,48.5,0,0,0,1,0,0,0,0,0,0.333333333333333,0.215789473684211
"1995",11.8,40.6,0,0,0,1,0,0,0,0,0,0.1875,0.534210526315789
"3009",11.7,29.3,0,0,1,0,0,0,0,0,0,0.427083333333333,0.384210526315789
"3605",7.09999999999999,61.2,1,0,0,1,0,0,0,0,1,0.0312499999999997,0.384210526315789
"184",13.6,75.2,0,0,0,1,0,0,0,0,1,0.270833333333333,0.0157894736842105
"50",6.7,53.6,0,0,1,0,0,0,0,0,0,0.854166666666667,0.05
"2643",22,62.9,0,0,0,1,0,0,0,0,0,0.895833333333333,0.565789473684211
"2921",11.5,44.3,0,1,0,0,0,0,0,0,0,0.885416666666667,0.0842105263157895
"2378",5,49.7,0,0,0,1,0,0,0,0,0,0.59375,0.5
"1210",12.2,69.8,0,0,1,0,0,0,0,0,0,0.666666666666667,0.0342105263157895
"3246",11.8,27.7,0,0,0,1,0,0,0,0,1,0.114583333333333,0.584210526315789
"156",11.7,56.6,0,1,0,0,0,0,0,0,0,0.885416666666667,0.1
"1526",13.4,70.3,0,0,0,1,0,0,0,0,0,0.197916666666667,0.134210526315789
"227",9.90000000000001,49.3,0,1,0,0,0,0,0,0,0,0.447916666666667,0.565789473684211
"2860",3.90000000000001,47.2,0,0,0,1,0,0,0,1,0,0.458333333333333,0.25
"3303",7.5,44.7,1,1,0,0,0,0,0,1,0,0.229166666666666,0.165789473684211
"2736",8.09999999999999,52.2,1,1,0,0,0,0,0,0,0,0.8125,0.584210526315789
"1297",12.4,41.2,1,0,0,1,0,0,0,0,0,0.34375,0.75
"843",25.3,44.6,0,0,0,1,0,0,0,0,0,0.489583333333333,0.565789473684211
"3499",5.59999999999999,50.1,1,0,0,1,0,0,0,0,0,0.375,0.05
"2071",10.1,42.7,1,0,0,1,0,0,1,0,0,0.104166666666667,0.184210526315789
"4111",11.7,37.1,0,0,0,1,0,0,0,0,0,0.104166666666667,0.0342105263157895
"4039",15.9,47.4,0,0,0,1,0,0,0,0,0,0.375,0.0342105263157895
"164",23,39.7,0,0,1,0,0,0,0,0,0,0.8125,0.55
"303",24.6,73.9,1,0,0,1,0,0,0,1,0,0.0624999999999994,0.181578947368421
"2329",21.5,69.7,0,0,1,0,0,0,0,0,0,0.697916666666667,0.6
"754",10.7,38.5,0,1,0,0,0,0,0,0,0,0.375,0.0657894736842105
"1666",21.7,68.5,1,0,0,1,0,1,0,0,0,0.864583333333334,0.9
"1848",2.7,54,1,0,0,1,0,0,1,0,0,0.916666666666667,0.134210526315789
"466",11.1,42.7,0,0,0,1,0,0,0,0,0,0.760416666666667,0.465789473684211
"356",26,49.8,1,0,0,1,0,1,0,0,0,0.937500000000001,0.315789473684211
"2169",6.7,51.3,0,1,0,0,0,0,0,1,0,0.458333333333333,0.365789473684211
"586",14.3,59.8,0,0,0,1,0,0,0,0,0,0.71875,0.0842105263157895
"1387",13,28.8,0,0,0,1,0,0,0,0,0,0.770833333333334,0.75
"3554",20.1,43.3,0,0,0,1,0,0,0,0,0,0.78125,0.0157894736842105
"4056",14.1,57,0,0,1,0,0,0,0,0,0,0.833333333333334,0.715789473684211
"2400",22.7,73.8,1,0,0,1,0,1,0,0,0,0.937500000000001,0.781578947368421
"3859",12,38,0,0,0,1,0,0,0,0,0,0.458333333333333,0.5
"2977",7.7,42.1,0,1,0,0,0,0,0,1,0,0.729166666666667,0.25
"799",10.2,53,0,1,0,0,0,0,0,0,0,0.0312499999999997,0.681578947368421
"3872",10,81,1,0,0,1,0,1,0,0,0,0.0104166666666661,0.0657894736842105
"2783",11,44.5,1,0,0,1,0,0,0,0,0,0.885416666666667,0.665789473684211
"174",15.2,69.3,0,0,1,0,0,0,0,0,1,0.635416666666666,0.115789473684211
"2077",29.6,36.6,0,0,0,1,0,0,0,0,0,0.5,0.115789473684211
"2574",29.1,37.4,0,0,0,1,0,0,0,0,0,0.0624999999999994,0.1
"1150",15.5,52.5,0,0,1,0,0,0,0,0,0,0.375,0.2
"268",10,53.8,0,1,0,0,0,0,0,0,0,0.385416666666666,0.334210526315789
"910",11.9,42.5,1,0,0,1,0,0,0,0,1,0.677083333333334,0.0657894736842105
"2311",22.5,79.5,1,0,0,1,0,1,0,0,0,0.90625,0.45
"3775",5.2,50.3,1,1,0,0,0,0,0,1,0,0.635416666666666,0.515789473684211
"1967",6.7,35.7,0,0,0,1,0,0,0,0,0,0.53125,0.315789473684211
"3263",16.8,51.8,0,0,0,1,0,0,0,0,0,0.0833333333333331,0.0342105263157895
"3036",5.40000000000001,48.1,0,1,0,0,0,0,0,1,0,0.395833333333333,0.584210526315789
"3317",4.3,45.6,0,1,0,0,0,0,0,0,0,0.447916666666667,0.5
"3889",6.59999999999999,65.5,1,0,1,0,0,0,0,0,0,0.21875,0.965789473684211
"3029",22.3,44.7,0,0,0,1,0,0,0,0,0,0.5,0.86578947368421
"2173",22.6,53.6,0,0,0,1,0,0,0,0,0,0.75,0.731578947368421
"2270",12.5,73.4,1,0,0,1,0,0,0,0,0,0.0312499999999997,0.4
"3475",15.1,38.6,0,0,1,0,0,0,0,0,0,0.604166666666667,0.434210526315789
"2815",14.8,60.5,0,0,1,0,0,0,0,0,0,0.864583333333334,0.215789473684211
"1030",3.3,49.4,1,0,0,1,0,0,0,0,0,0.635416666666666,0.315789473684211
"1148",6.5,71.7,0,0,0,1,0,0,0,0,0,0.541666666666667,0.484210526315789
"3771",8.8,65.4,0,0,1,0,0,0,0,0,0,0.583333333333333,0.134210526315789
"717",19.9,36.8,0,0,0,1,0,0,0,0,0,0.375,0.0342105263157895
"3921",22.9,63,0,0,0,1,0,1,0,0,0,0.59375,0.765789473684211
"3832",0.400000000000006,1,1,0,1,0,0,0,0,1,0,0.90625,0.584210526315789
"2765",26.1,42.9,0,0,0,1,0,0,0,0,0,0.416666666666667,0.75
"2927",5.40000000000001,59,1,0,0,1,0,0,0,0,0,0.354166666666667,0.0342105263157895
"981",15.5,58.2,0,0,0,1,0,0,0,0,0,0.760416666666667,0.515789473684211
"2150",11.5,50,1,0,0,1,1,0,0,0,0,0.395833333333333,0.3
"1878",11.8,67.8,0,0,1,0,0,0,0,0,0,0.697916666666667,0.115789473684211
"2964",13.3,50.9,0,0,0,1,0,0,0,0,0,0.53125,0.5
"1965",14.2,54,0,0,1,0,0,0,0,0,0,0.71875,0.61578947368421
"2585",24.8,51.3,0,0,1,0,0,0,0,0,0,0.458333333333333,0.315789473684211
"2481",5.3,67.1,0,0,0,1,0,0,0,0,0,0.5625,0.115789473684211
"3532",9.09999999999999,34.5,0,0,0,1,0,0,0,0,0,0.458333333333333,0.315789473684211
"2572",2.90000000000001,43.9,0,0,0,1,0,0,1,0,0,0.0937499999999999,0.165789473684211
"3510",9.5,34.9,0,0,0,1,0,0,0,0,0,0.635416666666666,0.0157894736842105
"3364",3.59999999999999,56.8,0,0,0,1,0,0,0,1,0,0.937500000000001,0.110526315789474
"110",4.59999999999999,50.9,1,0,1,0,0,0,0,1,0,0.46875,0.839473684210526
"1218",24.1,78.2,0,0,0,1,0,1,0,0,0,0.46875,0.981578947368421
"2534",23.6,37.5,0,0,0,1,0,0,0,0,0,0.8125,0.134210526315789
"1349",12.7,55.8,1,0,0,1,0,0,0,0,0,0.5625,0.25
"1777",18.5,45,1,0,0,1,0,0,0,0,0,0.979166666666667,0.0342105263157895
"366",24.9,56,0,0,0,1,0,0,0,0,0,0.895833333333333,0.965789473684211
"919",21.3,39.8,0,0,0,1,0,0,0,0,0,0.885416666666667,0.0342105263157895
"549",5.8,38.2,1,0,0,1,0,0,0,1,0,0.708333333333333,0.86578947368421
"3512",10.3,54.4,1,1,0,0,0,0,0,0,0,0.145833333333333,0.415789473684211
"3357",2.40000000000001,32.2,1,0,1,0,0,0,0,0,0,0.770833333333334,0.1
"3100",11.4,55.6,0,1,0,0,0,0,0,0,0,0.96875,0.63421052631579
"3698",10.7,65.3,1,0,0,1,0,0,0,0,0,0.520833333333334,0.134210526315789
"2153",15.7,49.4,0,0,0,1,0,0,0,0,0,0.5,0.45
"2099",11.6,53.3,0,0,0,1,0,0,0,0,0,0.135416666666666,0.534210526315789
"2098",28.5,66.7,0,0,0,1,0,0,1,0,0,0.5,0.515789473684211
"580",21.1,31.9,0,0,1,0,0,0,0,0,0,0.364583333333334,0.25
"2231",28.7,45.8,0,0,0,1,0,0,0,0,0,0.770833333333334,0.4
"3437",27,66.5,0,0,0,1,0,0,0,1,0,0.114583333333333,0.184210526315789
"814",15.4,44,0,0,0,1,0,0,0,0,0,0.40625,0.234210526315789
"1846",9.3,31,0,0,0,1,0,0,0,0,0,0.302083333333333,0.0842105263157895
"3099",27.9,67.5,0,0,1,0,0,0,0,0,0,0.25,0.881578947368421
"47",17.7,42.9,1,0,1,0,0,0,0,0,0,0.958333333333333,0.61578947368421
"248",20.1,66.1,1,0,0,1,0,0,0,0,1,0.208333333333333,0.61578947368421
"1654",11.7,54.6,0,0,1,0,0,0,0,0,0,0.697916666666667,0.184210526315789
"1732",13.9,48.3,0,0,0,1,0,0,0,0,0,0.40625,0.284210526315789
"1910",9.59999999999999,45.8,0,1,0,0,0,0,0,1,0,0.177083333333333,0.781578947368421
"1943",11.2,38,0,0,0,1,0,0,0,0,0,0.875,0.0157894736842105
"3815",5.8,33.6,0,0,0,1,0,0,0,1,0,0.604166666666667,0.0842105263157895
"1274",14,42.7,1,0,1,0,0,0,0,0,0,0.96875,0.565789473684211
"1671",3.40000000000001,61.6,1,1,0,0,0,0,1,0,0,0.614583333333334,0.15
"662",9.8,39.9,0,0,0,1,0,0,0,1,0,0.34375,0.1
"616",15.5,49.9,0,0,0,1,0,0,0,0,0,0.0833333333333331,0.234210526315789
"1639",25.6,55.6,0,0,1,0,0,0,0,0,0,0.145833333333333,0.0842105263157895
"1379",14.8,49.1,0,0,1,0,0,0,0,0,0,0.552083333333333,0.05
"1718",5.09999999999999,52.8,0,0,0,1,0,0,0,0,0,0.739583333333333,0.184210526315789
"416",13.1,67,0,0,0,1,0,0,0,0,0,0.447916666666667,0.181578947368421
"2429",8.90000000000001,47.9,1,0,1,0,0,0,0,1,0,0.34375,0.415789473684211
"2709",5.3,53.6,1,0,1,0,0,0,0,0,0,0.447916666666667,0.265789473684211
"1393",13,31.8,0,0,1,0,0,0,0,0,0,0.447916666666667,0.35
"3276",30.5,53.6,1,0,0,1,0,1,0,0,0,0.96875,0.55
"2385",6,42.5,0,0,1,0,0,0,1,0,0,0.229166666666666,0.4
"3761",7.5,42.5,1,0,0,1,0,0,0,0,0,0.229166666666666,0.534210526315789
"3682",10.7,47.4,0,1,0,0,0,0,0,1,0,0.385416666666666,0.415789473684211
"180",3.3,47.2,1,0,0,1,0,0,0,0,0,0.34375,0.1
"2491",7.8,55.5,0,1,0,0,0,0,0,1,0,0.927083333333334,0.134210526315789
"971",11.8,71.4,0,0,0,1,0,0,0,0,0,0.3125,0.0157894736842105
"1468",4.7,53.8,0,1,0,0,0,0,0,0,0,0.5625,0.665789473684211
"2340",15.7,46.8,1,0,0,1,0,0,0,0,0,0.15625,0.1
"3907",13.3,15.1,0,0,1,0,0,1,0,0,0,0.489583333333333,0.665789473684211
"911",19.5,64.7,1,0,1,0,0,0,0,0,0,0.75,0.384210526315789
"1448",29.5,49.4,0,0,0,1,0,0,0,0,0,0.1875,0.0342105263157895
"1992",4.59999999999999,53.6,1,0,0,1,0,0,0,0,0,0.0416666666666665,0.0157894736842105
"3999",19,60.9,0,0,1,0,0,0,0,0,0,0.104166666666667,0.334210526315789
"1494",10.2,33.1,1,0,1,0,0,0,0,0,0,0.90625,0.0657894736842105
"3162",4.7,66.6,0,0,1,0,0,0,0,0,0,0.427083333333333,0.4
"2811",6.2,35.8,0,0,0,1,0,0,0,0,0,0.729166666666667,0.565789473684211
"1345",26,49.7,0,0,0,1,0,1,0,0,0,0.604166666666667,0.134210526315789
"1679",13.4,57.5,0,1,0,0,0,0,0,0,0,0.479166666666666,0.365789473684211
"2118",9.5,39.5,0,0,0,1,0,0,0,0,0,0.604166666666667,0.334210526315789
"3335",9.40000000000001,70.1,0,0,0,1,0,0,0,0,1,0.0416666666666665,0.0657894736842105
"2116",7.8,65.2,1,0,0,1,0,0,0,0,0,0.53125,0.334210526315789
"1690",5,52,1,0,0,1,0,0,0,0,1,0.520833333333334,0.365789473684211
"2432",10.1,52.4,1,0,0,1,0,0,0,0,0,0.145833333333333,0.05
"3445",5.2,28,0,0,0,1,0,0,0,0,0,0.510416666666667,0.8
"500",18.2,57.3,1,0,0,1,0,0,0,0,0,0.0312499999999997,0.05
"2330",22.9,43.1,0,0,1,0,0,0,0,0,0,0.6875,0.0342105263157895
"3585",4.7,49.1,0,1,0,0,0,0,1,0,0,0.479166666666666,0.465789473684211
"1482",27.7,49.9,0,0,1,0,0,1,0,0,0,0.114583333333333,0.165789473684211
"1974",21.6,56,0,0,0,1,0,0,0,0,0,0.802083333333333,0.165789473684211
"4143",1.59999999999999,52.8,1,0,0,1,0,0,0,1,0,0.854166666666667,0.1
"3117",21.6,29.5,0,0,1,0,0,0,0,0,0,0.0833333333333331,0.0342105263157895
"1407",11.5,36.2,1,0,1,0,0,0,0,0,0,0.770833333333334,0.315789473684211
"152",10.5,47.1,0,1,0,0,0,0,0,0,0,0.916666666666667,0.465789473684211
"1543",24.4,58.5,0,0,0,1,0,0,0,0,0,0.229166666666666,0.3
"1323",4.09999999999999,51.1,0,0,0,1,0,0,0,1,0,0.229166666666666,0.384210526315789
"1927",15.8,49,0,0,0,1,0,0,0,0,0,0.75,0.515789473684211
"3652",22.5,56.5,0,0,0,1,0,0,0,0,0,0.802083333333333,0.25
"1124",8.5,63.7,0,0,0,1,0,0,0,0,0,0.322916666666666,0.0157894736842105
"1905",21.3,32.1,0,0,0,1,0,0,0,0,0,0.333333333333333,0.147368421052632
"2252",5.09999999999999,68.8,0,0,1,0,0,0,0,0,0,0.145833333333333,0.0657894736842105
"2766",29.5,46.8,0,0,0,1,0,0,0,0,0,0.770833333333334,0.215789473684211
"2267",23.6,71.6,0,0,0,1,0,0,0,0,0,0.854166666666667,0.731578947368421
"1118",10.5,50.6,0,0,0,1,0,0,0,0,0,0.322916666666666,0.0342105263157895
"1299",11.2,43.7,0,0,0,1,0,0,0,0,0,0.427083333333333,0.1
"612",8.7,30.7,1,0,0,1,0,0,0,0,0,0.666666666666667,0.0842105263157895
